"Date","Price","Open","High","Low","Vol.","Change %"
"06/19/2012","84.35","83.44","84.75","82.60","279.63K","0.90%"
"06/18/2012","83.60","85.50","85.89","82.36","176.24K","-0.87%"
"06/15/2012","84.33","84.67","85.10","83.73","111.16K","0.13%"
"06/14/2012","84.22","82.78","84.72","82.57","120.12K","1.57%"
"06/13/2012","82.92","83.73","84.29","82.44","107.22K","-0.84%"
"06/12/2012","83.62","81.44","84.01","81.39","95.26K","0.75%"
"06/11/2012","83.00","85.70","86.91","81.43","96.18K","-1.65%"
"06/08/2012","84.39","83.96","84.94","82.31","102.50K","-0.87%"
"06/07/2012","85.13","85.82","87.32","83.77","89.71K","-0.23%"
"06/06/2012","85.33","84.46","86.53","84.36","79.17K","0.90%"
"06/05/2012","84.57","84.41","85.20","83.61","52.70K","0.36%"
"06/04/2012","84.27","83.38","84.66","81.53","64.64K","0.85%"
"06/01/2012","83.56","86.85","86.90","82.63","78.51K","-3.79%"
"05/31/2012","86.85","87.78","88.59","86.19","63.77K","-1.46%"
"05/30/2012","88.14","91.17","91.19","87.59","55.24K","-3.24%"
"05/29/2012","91.09","91.23","92.52","90.56","39.48K","-0.07%"
"05/25/2012","91.15","91.09","91.59","90.49","27.36K","0.23%"
"05/24/2012","90.94","90.92","91.81","90.13","41.64K","0.82%"
"05/23/2012","90.20","91.99","92.00","89.59","48.05K","-1.80%"
"05/22/2012","91.85","92.87","93.30","91.20","226.23K","-1.09%"
"05/21/2012","92.86","91.71","93.34","91.12","211.27K","1.15%"
"05/18/2012","91.80","93.24","93.24","91.25","173.28K","-1.23%"
"05/17/2012","92.94","93.10","94.24","92.47","141.66K","-0.27%"
"05/16/2012","93.19","93.80","94.53","92.19","128.24K","-1.23%"
"05/15/2012","94.35","94.35","95.83","93.40","118.66K","-0.82%"
"05/14/2012","95.13","96.22","96.22","94.02","79.88K","-1.41%"
"05/11/2012","96.49","96.80","97.54","95.94","100.52K","-0.94%"
"05/10/2012","97.41","96.78","98.04","96.42","101.29K","0.27%"
"05/09/2012","97.15","97.74","97.74","95.53","101.12K","-0.23%"
"05/08/2012","97.37","98.40","98.48","95.90","105.97K","-0.96%"
"05/07/2012","98.31","98.52","98.60","95.80","83.00K","-0.58%"
"05/04/2012","98.88","103.02","103.08","97.90","97.55K","-3.93%"
"05/03/2012","102.92","105.76","105.77","102.76","87.59K","-2.52%"
"05/02/2012","105.58","106.35","106.36","105.23","81.85K","-0.86%"
"05/01/2012","106.50","105.27","106.77","104.78","74.33K","1.18%"
"04/30/2012","105.26","105.28","105.54","104.29","52.89K","-0.06%"
"04/27/2012","105.32","104.50","105.37","104.14","40.47K","0.36%"
"04/26/2012","104.94","104.38","105.30","104.25","46.72K","0.42%"
"04/25/2012","104.50","104.17","104.94","103.51","70.74K","0.52%"
"04/24/2012","103.96","103.57","104.48","103.23","41.36K","0.40%"
"04/23/2012","103.55","104.14","104.30","102.26","38.13K","-0.32%"
"04/20/2012","103.88","103.06","104.68","102.86","225.79K","1.13%"
"04/19/2012","102.72","103.21","103.66","102.13","256.06K","-0.39%"
"04/18/2012","103.12","104.69","104.94","102.63","188.26K","-1.45%"
"04/17/2012","104.64","103.61","105.50","103.10","157.36K","1.23%"
"04/16/2012","103.37","103.23","103.84","102.28","137.54K","0.05%"
"04/13/2012","103.32","104.15","104.34","103.07","111.54K","-0.75%"
"04/12/2012","104.10","103.08","104.69","102.86","145.28K","0.89%"
"04/11/2012","103.18","101.45","103.62","101.40","126.44K","1.60%"
"04/10/2012","101.56","102.78","103.47","101.22","115.72K","-1.38%"
"04/09/2012","102.98","102.99","103.12","101.36","76.74K","-0.82%"
"04/05/2012","103.83","102.44","103.92","101.92","83.08K","1.76%"
"04/04/2012","102.03","104.62","104.63","101.63","106.53K","-2.41%"
"04/03/2012","104.55","105.58","105.70","104.14","72.89K","-1.14%"
"04/02/2012","105.76","103.78","105.99","102.59","68.17K","2.14%"
"03/30/2012","103.54","103.84","104.64","103.30","69.10K","0.22%"
"03/29/2012","103.31","106.12","106.23","102.65","80.91K","-2.50%"
"03/28/2012","105.96","107.36","107.45","105.21","85.60K","-1.75%"
"03/27/2012","107.85","107.64","108.22","107.03","53.51K","0.28%"
"03/26/2012","107.55","107.45","107.81","106.70","41.17K","0.19%"
"03/23/2012","107.35","105.96","108.75","105.69","59.97K","1.43%"
"03/22/2012","105.84","107.31","107.60","105.01","76.25K","-1.77%"
"03/21/2012","107.75","106.90","108.11","106.58","69.19K","1.58%"
"03/20/2012","106.07","108.36","108.37","105.70","329.54K","-2.29%"
"03/19/2012","108.56","107.78","108.70","107.04","237.02K","0.91%"
"03/16/2012","107.58","105.90","107.85","105.65","150.00K","1.83%"
"03/15/2012","105.65","106.00","106.70","104.29","159.83K","-0.28%"
"03/14/2012","105.95","107.24","107.55","105.65","106.54K","-1.20%"
"03/13/2012","107.24","107.01","107.85","106.20","102.13K","0.37%"
"03/12/2012","106.84","107.88","107.94","105.87","88.62K","-0.95%"
"03/09/2012","107.87","107.36","108.65","106.62","0.39K","0.76%"
"03/08/2012","107.06","106.65","107.67","106.33","94.29K","0.38%"
"03/07/2012","106.65","105.53","107.00","104.88","121.00K","1.37%"
"03/06/2012","105.21","107.51","107.71","105.01","98.20K","-1.84%"
"03/05/2012","107.18","107.14","107.84","105.94","65.17K","0.01%"
"03/02/2012","107.17","109.19","109.41","106.27","65.74K","-1.92%"
"03/01/2012","109.27","107.27","110.95","107.01","108.79K","1.63%"
"02/29/2012","107.52","107.00","107.87","105.30","88.33K","0.49%"
"02/28/2012","107.00","108.38","109.20","106.75","64.59K","-1.85%"
"02/27/2012","109.02","110.26","110.26","107.75","69.58K","-1.05%"
"02/24/2012","110.18","109.03","110.34","108.36","72.46K","1.78%"
"02/23/2012","108.25","106.43","109.15","105.96","98.77K","1.38%"
"02/22/2012","106.78","106.50","107.20","106.12","70.05K","0.50%"
"02/21/2012","106.25","104.75","106.48","104.61","316.24K","2.56%"
"02/17/2012","103.60","102.64","104.50","102.55","234.07K","0.94%"
"02/16/2012","102.64","102.27","103.01","101.18","156.09K","0.49%"
"02/15/2012","102.14","101.24","102.90","100.96","157.86K","1.05%"
"02/14/2012","101.08","101.03","102.19","100.63","166.45K","-0.21%"
"02/13/2012","101.29","99.54","101.27","99.46","112.80K","2.28%"
"02/10/2012","99.03","100.21","100.21","97.73","109.19K","-1.21%"
"02/09/2012","100.24","99.50","100.55","99.08","103.68K","1.15%"
"02/08/2012","99.10","99.18","100.46","98.52","139.52K","0.28%"
"02/07/2012","98.82","97.63","99.53","96.33","177.94K","1.45%"
"02/06/2012","97.41","98.15","98.15","96.78","115.70K","-0.83%"
"02/03/2012","98.23","97.01","98.40","96.41","115.40K","1.54%"
"02/02/2012","96.74","97.60","98.35","95.81","86.85K","-1.28%"
"02/01/2012","97.99","98.85","99.84","97.49","78.74K","-0.87%"
"01/31/2012","98.85","99.36","101.59","98.25","94.23K","-0.27%"
"01/30/2012","99.12","100.30","100.34","98.77","58.06K","-0.79%"
"01/27/2012","99.91","100.19","100.94","99.47","44.71K","-0.13%"
"01/26/2012","100.04","100.20","101.70","99.59","57.61K","0.31%"
"01/25/2012","99.73","99.54","100.70","97.88","65.46K","0.44%"
"01/24/2012","99.29","100.10","100.43","98.56","65.83K","-0.57%"
"01/23/2012","99.86","98.48","100.51","97.71","52.90K","1.56%"
"01/20/2012","98.33","100.48","100.91","98.02","304.99K","-2.20%"
"01/19/2012","100.54","101.35","102.24","100.12","284.50K","-0.22%"
"01/18/2012","100.76","101.16","102.24","100.00","192.48K","-0.11%"
"01/17/2012","100.87","99.05","101.20","98.79","187.14K","2.01%"
"01/13/2012","98.88","99.47","100.41","97.93","153.34K","-0.43%"
"01/12/2012","99.31","101.19","103.19","98.73","134.04K","-1.76%"
"01/11/2012","101.09","102.43","102.64","100.78","112.67K","-1.32%"
"01/10/2012","102.44","101.56","103.60","101.54","129.19K","0.91%"
"01/09/2012","101.52","102.14","102.32","100.34","118.32K","-0.26%"
"01/06/2012","101.78","101.52","102.98","101.08","95.20K","-0.22%"
"01/05/2012","102.00","103.40","103.89","101.49","75.68K","-1.35%"
"01/04/2012","103.40","103.19","103.90","102.06","82.60K","0.25%"
"01/03/2012","103.14","99.75","103.36","99.75","110.67K","4.18%"
"12/30/2011","99.00","100.01","100.33","98.78","51.99K","-0.82%"
"12/29/2011","99.82","99.76","100.07","98.45","50.49K","0.31%"
"12/28/2011","99.51","101.44","101.82","99.25","42.11K","-1.92%"
"12/27/2011","101.46","99.94","101.88","99.52","34.30K","1.63%"
"12/23/2011","99.83","99.50","100.38","99.45","23.03K","0.13%"
"12/22/2011","99.70","99.16","100.19","98.70","34.34K","0.86%"
"12/21/2011","98.85","97.75","99.41","97.01","53.95K","1.66%"
"12/20/2011","97.24","94.27","97.63","94.24","242.31K","3.39%"
"12/19/2011","94.05","93.77","94.63","92.77","214.74K","0.32%"
"12/16/2011","93.75","93.63","94.97","92.70","128.46K","-0.34%"
"12/15/2011","94.07","95.02","96.19","93.50","120.78K","-1.12%"
"12/14/2011","95.14","100.45","100.45","94.43","154.95K","-5.16%"
"12/13/2011","100.32","98.06","101.45","97.86","156.76K","2.38%"
"12/12/2011","97.99","99.76","99.87","97.74","90.87K","-1.62%"
"12/09/2011","99.60","98.23","100.08","97.57","104.88K","1.08%"
"12/08/2011","98.54","100.99","101.88","97.91","90.14K","-2.13%"
"12/07/2011","100.68","101.27","102.09","99.84","111.90K","-0.76%"
"12/06/2011","101.45","100.60","101.56","100.37","61.85K","0.32%"
"12/05/2011","101.13","101.30","102.56","100.38","51.72K","0.04%"
"12/02/2011","101.09","100.10","101.68","99.89","54.24K","0.76%"
"12/01/2011","100.33","100.49","101.22","98.96","72.21K","-0.13%"
"11/30/2011","100.46","99.72","101.81","99.06","71.56K","0.58%"
"11/29/2011","99.88","97.84","100.20","97.39","74.48K","1.58%"
"11/28/2011","98.33","97.50","100.81","97.29","68.45K","1.47%"
"11/25/2011","96.91","95.96","97.60","95.16","40.70K","0.56%"
"11/23/2011","96.37","97.92","97.95","95.54","69.04K","-1.85%"
"11/22/2011","98.19","97.10","98.82","96.63","77.13K","1.24%"
"11/21/2011","96.99","97.32","97.83","95.31","65.03K","-0.70%"
"11/18/2011","97.67","98.65","100.30","96.70","341.64K","-1.27%"
"11/17/2011","98.93","101.74","103.37","98.34","420.24K","-3.58%"
"11/16/2011","102.60","99.44","102.91","98.43","331.96K","3.19%"
"11/15/2011","99.43","98.11","99.86","97.61","153.15K","1.23%"
"11/14/2011","98.22","99.06","99.57","97.22","159.90K","-0.68%"
"11/11/2011","98.89","97.43","99.30","97.25","132.02K","1.24%"
"11/10/2011","97.68","95.77","98.22","95.10","119.12K","2.13%"
"11/09/2011","95.64","96.66","97.70","94.43","154.68K","-1.10%"
"11/08/2011","96.70","95.74","96.97","95.15","119.88K","1.31%"
"11/07/2011","95.45","94.20","96.04","93.14","107.58K","1.34%"
"11/04/2011","94.19","94.00","94.75","92.79","86.89K","0.30%"
"11/03/2011","93.91","92.79","94.42","90.76","75.62K","1.69%"
"11/02/2011","92.35","91.32","93.60","90.91","64.29K","0.33%"
"11/01/2011","92.05","92.41","92.73","89.05","88.06K","-1.11%"
"10/31/2011","93.08","93.42","93.55","91.27","43.85K","-0.17%"
"10/28/2011","93.24","93.75","93.80","91.98","81.87K","-0.62%"
"10/27/2011","93.82","90.95","94.16","90.81","94.42K","4.04%"
"10/26/2011","90.18","92.35","93.68","89.99","113.15K","-2.96%"
"10/25/2011","92.93","91.36","94.22","90.96","146.49K","1.96%"
"10/24/2011","91.14","87.42","91.72","87.14","212.66K","4.20%"
"10/21/2011","87.47","86.59","88.99","86.10","65.75K","1.63%"
"10/20/2011","86.07","86.20","87.12","84.22","389.24K","-0.25%"
"10/19/2011","86.29","88.53","89.69","86.03","366.34K","-2.53%"
"10/18/2011","88.53","86.30","89.23","85.75","253.42K","2.21%"
"10/17/2011","86.62","87.57","88.40","86.11","167.20K","-0.44%"
"10/14/2011","87.00","84.66","87.62","83.98","186.95K","3.02%"
"10/13/2011","84.45","85.02","85.61","83.40","184.73K","-1.55%"
"10/12/2011","85.78","85.45","86.76","84.71","152.68K","-0.27%"
"10/11/2011","86.01","85.83","86.81","84.16","183.13K","0.49%"
"10/10/2011","85.59","83.05","86.24","83.03","123.23K","2.91%"
"10/07/2011","83.17","82.75","84.16","81.52","174.33K","0.45%"
"10/06/2011","82.80","79.90","83.09","79.24","201.29K","3.72%"
"10/05/2011","79.83","78.45","80.04","77.13","120.73K","5.22%"
"10/04/2011","75.87","76.62","78.59","75.15","157.50K","-2.52%"
"10/03/2011","77.83","78.72","79.83","76.46","148.61K","-1.89%"
"09/30/2011","79.33","83.16","83.39","78.67","150.54K","-3.66%"
"09/29/2011","82.34","80.89","84.20","79.90","108.74K","1.08%"
"09/28/2011","81.46","83.84","84.85","80.75","80.56K","-3.80%"
"09/27/2011","84.68","81.74","85.00","81.18","87.08K","5.22%"
"09/26/2011","80.48","79.80","81.79","77.38","93.36K","0.45%"
"09/23/2011","80.12","80.67","82.00","77.81","143.72K","-0.78%"
"09/22/2011","80.75","85.17","85.25","79.92","130.57K","-6.30%"
"09/21/2011","86.18","86.72","88.24","84.91","85.18K","-0.85%"
"09/20/2011","86.92","86.01","87.68","85.25","264.59K","1.29%"
"09/19/2011","85.81","87.80","87.80","84.90","283.21K","-2.69%"
"09/16/2011","88.18","89.39","89.93","87.22","181.50K","-1.57%"
"09/15/2011","89.59","88.65","90.29","88.14","158.81K","0.65%"
"09/14/2011","89.01","89.99","90.31","88.29","151.69K","-1.41%"
"09/13/2011","90.28","89.09","90.60","87.94","160.62K","2.23%"
"09/12/2011","88.31","86.99","89.08","85.17","145.09K","1.03%"
"09/09/2011","87.41","88.97","89.63","85.85","101.92K","-2.04%"
"09/08/2011","89.23","90.13","90.40","88.59","121.01K","-0.36%"
"09/07/2011","89.55","86.73","90.69","86.45","107.65K","3.75%"
"09/06/2011","86.31","86.80","86.86","83.47","63.60K","-0.50%"
"09/02/2011","86.74","89.05","89.30","85.72","63.51K","-2.80%"
"09/01/2011","89.24","89.12","90.18","88.52","77.07K","0.09%"
"08/31/2011","89.16","89.14","89.85","88.00","120.56K","-0.03%"
"08/30/2011","89.19","87.90","89.48","86.77","93.72K","1.85%"
"08/29/2011","87.57","85.85","87.89","85.45","41.77K","2.18%"
"08/26/2011","85.70","85.45","85.96","83.30","43.99K","0.07%"
"08/25/2011","85.64","85.82","86.93","83.41","77.59K","0.13%"
"08/24/2011","85.53","85.96","86.92","84.93","62.97K","-0.24%"
"08/23/2011","85.74","84.57","86.69","83.75","70.87K","1.56%"
"08/22/2011","84.42","82.27","84.80","81.18","374.05K","2.44%"
"08/19/2011","82.41","81.45","83.78","79.38","392.95K","-0.12%"
"08/18/2011","82.51","87.55","87.71","81.27","265.83K","-5.95%"
"08/17/2011","87.73","87.47","89.19","86.85","153.16K","1.01%"
"08/16/2011","86.85","87.94","88.12","85.86","152.59K","-1.46%"
"08/15/2011","88.14","85.90","88.31","84.70","105.37K","2.86%"
"08/12/2011","85.69","85.86","87.71","84.34","90.36K","-0.41%"
"08/11/2011","86.04","82.28","86.29","81.40","173.92K","3.35%"
"08/10/2011","83.25","82.05","83.46","79.90","151.57K","4.49%"
"08/09/2011","79.67","81.48","83.41","76.15","170.75K","-2.48%"
"08/08/2011","81.70","86.00","86.00","80.59","140.93K","-6.41%"
"08/05/2011","87.30","86.60","88.71","83.35","145.31K","0.30%"
"08/04/2011","87.04","92.52","92.95","86.47","132.50K","-5.73%"
"08/03/2011","92.33","93.66","94.13","91.63","79.63K","-1.99%"
"08/02/2011","94.20","95.61","96.07","93.49","85.14K","-1.19%"
"08/01/2011","95.33","96.65","98.95","93.86","83.86K","-0.83%"
"07/29/2011","96.13","97.58","97.80","95.38","52.30K","-1.78%"
"07/28/2011","97.87","97.65","98.40","96.90","49.00K","0.03%"
"07/27/2011","97.84","99.64","99.91","97.57","72.80K","-2.17%"
"07/26/2011","100.01","99.64","101.00","98.18","71.30K","0.41%"
"07/25/2011","99.60","100.23","100.23","98.85","59.12K","-0.60%"
"07/22/2011","100.20","99.43","100.50","98.76","54.40K","0.74%"
"07/21/2011","99.46","98.75","100.52","97.59","74.57K","1.08%"
"07/20/2011","98.40","98.48","99.37","96.93","295.67K","0.55%"
"07/19/2011","97.86","96.45","98.98","96.25","294.71K","1.67%"
"07/18/2011","96.25","97.83","98.05","95.05","182.99K","-1.38%"
"07/15/2011","97.60","96.40","98.12","95.63","138.96K","1.55%"
"07/14/2011","96.11","98.17","99.30","94.98","184.91K","-2.42%"
"07/13/2011","98.49","97.13","99.61","96.95","146.04K","0.65%"
"07/12/2011","97.85","95.55","97.93","94.02","141.84K","2.33%"
"07/11/2011","95.62","96.45","96.93","94.65","105.45K","-1.12%"
"07/08/2011","96.70","99.24","99.64","96.08","131.17K","-2.46%"
"07/07/2011","99.14","97.54","99.87","97.46","109.07K","2.07%"
"07/06/2011","97.13","97.45","98.25","96.39","78.63K","-0.26%"
"07/05/2011","97.38","95.49","97.99","94.91","67.27K","1.96%"
"07/01/2011","95.51","95.56","95.92","94.03","65.54K","-0.47%"
"06/30/2011","95.96","95.47","96.32","94.43","73.34K","0.67%"
"06/29/2011","95.32","93.89","96.36","93.22","81.72K","1.99%"
"06/28/2011","93.46","91.50","93.90","91.01","78.88K","2.51%"
"06/27/2011","91.17","91.73","91.79","90.17","64.06K","-0.59%"
"06/24/2011","91.71","92.75","92.84","90.36","85.67K","0.19%"
"06/23/2011","91.54","95.07","95.07","90.27","144.97K","-4.57%"
"06/22/2011","95.92","94.05","96.21","93.74","83.11K","1.86%"
"06/21/2011","94.17","93.76","95.10","92.88","323.91K","0.58%"
"06/20/2011","93.63","93.17","93.87","91.51","277.38K","0.25%"
"06/17/2011","93.40","95.50","95.81","92.23","196.08K","-2.06%"
"06/16/2011","95.36","95.74","96.20","94.75","154.32K","0.10%"
"06/15/2011","95.26","100.00","100.39","94.47","222.39K","-4.61%"
"06/14/2011","99.86","97.73","100.11","97.01","141.21K","2.06%"
"06/13/2011","97.84","99.41","99.88","96.69","140.49K","-2.01%"
"06/10/2011","99.85","102.42","102.62","99.16","147.71K","-2.54%"
"06/09/2011","102.45","101.33","102.95","101.32","138.34K","1.15%"
"06/08/2011","101.29","100.22","102.41","98.61","156.84K","1.60%"
"06/07/2011","99.69","99.38","100.30","98.35","139.36K","0.09%"
"06/06/2011","99.60","100.93","101.18","99.15","68.16K","-1.19%"
"06/03/2011","100.80","101.36","101.50","98.73","95.88K","-0.20%"
"06/02/2011","101.00","100.35","101.50","99.06","118.38K","0.14%"
"06/01/2011","100.86","103.22","103.88","100.20","83.67K","-2.33%"
"05/31/2011","103.27","101.21","103.90","100.23","88.91K","2.09%"
"05/27/2011","101.16","100.72","101.78","100.62","54.22K","0.34%"
"05/26/2011","100.82","101.74","102.37","100.18","88.74K","-0.98%"
"05/25/2011","101.82","99.69","102.10","98.66","61.46K","1.76%"
"05/24/2011","100.06","97.97","100.54","97.13","63.69K","1.96%"
"05/23/2011","98.14","100.03","100.34","96.79","50.13K","-1.96%"
"05/20/2011","100.10","99.06","100.42","96.35","394.91K","1.18%"
"05/19/2011","98.93","100.23","101.24","98.63","311.52K","-1.62%"
"05/18/2011","100.56","98.18","101.42","97.97","286.25K","3.21%"
"05/17/2011","97.43","97.58","98.33","95.54","242.87K","-0.43%"
"05/16/2011","97.85","99.96","100.12","97.33","171.28K","-2.27%"
"05/13/2011","100.12","99.29","101.21","97.60","129.39K","0.64%"
"05/12/2011","99.48","99.02","101.00","95.78","217.84K","0.72%"
"05/11/2011","98.77","104.37","105.16","98.07","200.47K","-5.46%"
"05/10/2011","104.47","103.28","104.54","100.68","148.24K","1.33%"
"05/09/2011","103.10","98.53","103.92","97.96","196.54K","5.45%"
"05/06/2011","97.77","100.34","102.93","95.18","163.46K","-2.56%"
"05/05/2011","100.34","109.32","109.85","98.77","144.70K","-8.56%"
"05/04/2011","109.73","111.16","111.70","109.00","80.42K","-1.64%"
"05/03/2011","111.56","113.49","113.69","110.81","65.72K","-2.17%"
"05/02/2011","114.04","114.28","115.27","111.32","66.69K","-0.34%"
"04/29/2011","114.43","113.31","114.66","112.74","48.97K","0.96%"
"04/28/2011","113.34","113.61","114.49","112.18","70.56K","0.05%"
"04/27/2011","113.28","112.34","113.91","111.25","72.19K","0.51%"
"04/26/2011","112.71","112.57","113.12","111.60","62.52K","-0.04%"
"04/25/2011","112.75","112.40","113.92","111.57","44.39K","0.00%"
"04/21/2011","112.75","111.89","112.95","111.44","52.04K","0.75%"
"04/20/2011","111.91","108.88","112.09","108.38","65.50K","3.35%"
"04/19/2011","108.28","108.06","109.10","106.01","324.78K","0.55%"
"04/18/2011","107.69","110.05","110.06","107.10","288.28K","-2.30%"
"04/15/2011","110.22","109.09","110.67","107.77","190.94K","1.40%"
"04/14/2011","108.70","107.94","109.14","106.43","208.70K","0.92%"
"04/13/2011","107.71","106.62","108.14","105.98","268.86K","0.69%"
"04/12/2011","106.97","109.49","110.86","106.14","222.72K","-3.26%"
"04/11/2011","110.57","113.74","114.05","109.33","165.10K","-2.47%"
"04/08/2011","113.37","110.88","113.79","110.64","166.54K","2.25%"
"04/07/2011","110.88","109.34","111.02","108.87","144.49K","1.28%"
"04/06/2011","109.48","108.60","109.79","108.37","102.16K","0.45%"
"04/05/2011","108.99","108.86","109.22","108.08","105.48K","-0.06%"
"04/04/2011","109.05","108.79","109.34","108.14","86.33K","0.51%"
"04/01/2011","108.50","107.08","109.00","106.84","97.21K","1.17%"
"03/31/2011","107.24","104.82","107.35","104.70","92.91K","2.29%"
"03/30/2011","104.84","105.05","105.66","104.02","104.17K","-0.46%"
"03/29/2011","105.32","104.50","105.50","103.22","72.77K","0.73%"
"03/28/2011","104.56","106.03","106.30","104.16","57.29K","-1.30%"
"03/25/2011","105.94","106.03","106.44","105.05","65.36K","-0.16%"
"03/24/2011","106.11","106.05","107.14","105.30","91.99K","-0.09%"
"03/23/2011","106.21","105.39","106.87","104.97","99.30K","1.18%"
"03/22/2011","104.97","102.74","105.20","102.10","303.37K","1.82%"
"03/21/2011","103.09","103.02","104.27","102.60","241.89K","1.22%"
"03/18/2011","101.85","102.80","104.54","101.01","227.00K","-0.53%"
"03/17/2011","102.39","99.09","102.96","97.62","165.10K","3.48%"
"03/16/2011","98.95","98.06","100.57","97.02","225.14K","0.99%"
"03/15/2011","97.98","102.78","102.79","97.70","218.45K","-4.12%"
"03/14/2011","102.19","101.64","102.84","99.77","121.92K","-0.16%"
"03/11/2011","102.35","103.82","104.08","100.15","166.78K","-1.51%"
"03/10/2011","103.92","105.69","106.42","101.91","194.25K","-1.60%"
"03/09/2011","105.61","105.94","106.78","105.09","175.75K","-0.32%"
"03/08/2011","105.95","106.13","107.08","104.65","185.46K","-0.73%"
"03/07/2011","106.73","105.71","108.25","105.46","159.74K","1.06%"
"03/04/2011","105.61","102.79","106.24","102.70","127.36K","2.44%"
"03/03/2011","103.09","103.67","104.25","101.36","127.53K","-0.38%"
"03/02/2011","103.48","102.25","103.94","100.96","164.09K","2.05%"
"03/01/2011","101.40","98.64","102.43","98.07","109.28K","2.80%"
"02/28/2011","98.64","100.17","101.26","98.32","86.90K","-0.72%"
"02/25/2011","99.36","98.30","100.67","97.66","98.54K","0.63%"
"02/24/2011","98.74","100.75","104.95","97.21","154.50K","-1.08%"
"02/23/2011","99.82","96.95","101.43","96.45","167.46K","4.61%"
"02/22/2011","95.42","90.04","98.48","89.77","638.19K","6.36%"
"02/18/2011","89.71","89.00","90.96","88.43","370.52K","0.98%"
"02/17/2011","88.84","88.12","89.25","87.35","307.82K","1.14%"
"02/16/2011","87.84","87.75","88.77","87.09","254.05K","0.31%"
"02/15/2011","87.57","88.70","89.57","87.10","229.22K","-1.31%"
"02/14/2011","88.73","89.10","90.40","88.50","218.63K","-0.45%"
"02/11/2011","89.13","90.81","90.91","88.70","248.66K","-0.90%"
"02/10/2011","89.94","90.33","90.97","89.30","250.85K","-0.18%"
"02/09/2011","90.10","90.65","91.09","89.67","219.02K","-0.16%"
"02/08/2011","90.24","90.60","91.24","89.01","218.97K","-0.44%"
"02/07/2011","90.64","92.01","92.42","90.41","158.28K","-1.32%"
"02/04/2011","91.85","93.23","94.22","91.19","146.78K","-1.49%"
"02/03/2011","93.24","93.53","94.64","92.83","127.19K","-0.47%"
"02/02/2011","93.68","93.17","94.28","92.88","146.37K","0.19%"
"02/01/2011","93.50","94.32","94.57","93.12","169.50K","-0.83%"
"01/31/2011","94.28","91.99","94.89","90.89","178.85K","2.84%"
"01/28/2011","91.68","88.01","91.97","87.96","290.34K","3.84%"
"01/27/2011","88.29","89.65","89.69","87.92","183.49K","-1.19%"
"01/26/2011","89.35","87.95","89.85","87.85","151.15K","1.67%"
"01/25/2011","87.88","89.38","89.60","87.83","137.44K","-1.84%"
"01/24/2011","89.53","90.80","91.21","88.97","141.63K","-1.21%"
"01/21/2011","90.63","90.88","91.66","90.38","104.88K","1.16%"
"01/20/2011","89.59","91.63","91.80","88.90","442.04K","-2.42%"
"01/19/2011","91.81","92.20","93.02","91.46","325.05K","-0.54%"
"01/18/2011","92.31","92.55","92.89","91.46","267.10K","-0.28%"
"01/14/2011","92.57","92.07","92.67","91.17","238.65K","0.29%"
"01/13/2011","92.30","92.98","93.27","91.83","232.42K","-0.61%"
"01/12/2011","92.87","92.35","93.46","91.89","225.42K","0.55%"
"01/11/2011","92.36","90.67","92.55","90.26","279.90K","1.97%"
"01/10/2011","90.58","90.11","91.00","89.28","233.62K","1.52%"
